# lfs-telemetry telemetry schema=1.1
time_ms,ang_vel_x,ang_vel_y,ang_vel_z,heading,pitch,roll,accel_x,accel_y,accel_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,car,gear,speed_ms,rpm,throttle,brake,clutch,fuel,eng_temp_c,oil_temp_c,oil_pressure_bar,turbo_bar,og_flags,dash_lights,show_lights,og_player_id,current_lap_dist_m,indexed_distance_m,steer_torque_nm,engine_ang_vel_rads,max_torque_at_vel_nm,input_throttle,input_brake,input_steer,input_clutch,input_handbrake,ctx_track,wheel_RL_susp_deflect_m,wheel_RL_vertical_load_n,wheel_RL_slip_ratio,wheel_RL_tan_slip_angle,wheel_RL_x_force_n,wheel_RL_y_force_n,wheel_RL_ang_vel_rads,wheel_RL_lean_rel_road_rad,wheel_RL_air_temp_c,wheel_RL_slip_fraction,wheel_RL_touching,wheel_RL_steer_rad,wheel_RR_susp_deflect_m,wheel_RR_vertical_load_n,wheel_RR_slip_ratio,wheel_RR_tan_slip_angle,wheel_RR_x_force_n,wheel_RR_y_force_n,wheel_RR_ang_vel_rads,wheel_RR_lean_rel_road_rad,wheel_RR_air_temp_c,wheel_RR_slip_fraction,wheel_RR_touching,wheel_RR_steer_rad,wheel_FL_susp_deflect_m,wheel_FL_vertical_load_n,wheel_FL_slip_ratio,wheel_FL_tan_slip_angle,wheel_FL_x_force_n,wheel_FL_y_force_n,wheel_FL_ang_vel_rads,wheel_FL_lean_rel_road_rad,wheel_FL_air_temp_c,wheel_FL_slip_fraction,wheel_FL_touching,wheel_FL_steer_rad,wheel_FR_susp_deflect_m,wheel_FR_vertical_load_n,wheel_FR_slip_ratio,wheel_FR_tan_slip_angle,wheel_FR_x_force_n,wheel_FR_y_force_n,wheel_FR_ang_vel_rads,wheel_FR_lean_rel_road_rad,wheel_FR_air_temp_c,wheel_FR_slip_fraction,wheel_FR_touching,wheel_FR_steer_rad
132520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,363.2546419855914,480.470676769117,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69486,96.014704,105.014704,4.364252905661191,0.0,0,0,0,1,1555.6643299578325,5615.664329957833,-1.0618084769923122,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.0007872296498249501,0.0015680640013065329,0.0,0.0,200.157445929965,-0.02,80.022056,0.003936148249124751,1,0.0,0.02,1500.0,-0.0011498939541272585,-0.00036905960264567564,0.0,0.0,199.77002120917456,-0.02,80.022056,0.005749469770636293,1,0.0,0.02,1500.0,0.0004505343758664359,0.0012313687273480187,0.0,0.0,200.0901068751733,-0.02,76.022056,0.0022526718793321795,1,0.0,0.02,1500.0,-0.002694253147919971,-0.0019134187964383884,0.0,0.0,199.46114937041602,-0.02,76.022056,0.013471265739599857,1,0.0
132530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,362.67090872084066,480.3319126684874,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694845,96.014708,105.014708,4.365592250898768,0.0,0,0,0,1,1556.2643299578328,5616.264329957833,-0.42656969177491283,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.00609926138172998,0.0006481518024441581,0.0,0.0,201.219852276346,-0.02,80.022062,0.0304963069086499,1,0.0,0.02,1500.0,0.0061370512372593555,0.0006859416579735336,0.0,0.0,201.22741024745187,-0.02,80.022062,0.030685256186296778,1,0.0,0.02,1500.0,0.002754430984550837,-0.0026966785947349844,0.0,0.0,200.55088619691017,-0.02,76.022062,0.013772154922754186,1,0.0,0.02,1500.0,0.005305520352446854,-0.00014558922683896778,0.0,0.0,201.06110407048936,-0.02,76.022062,0.02652760176223427,1,0.0
132540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,362.08717545609,480.19314856785786,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69483,96.014712,105.014712,4.366934956323071,0.0,0,0,0,1,1556.8643299578325,5616.8643299578325,0.10795749730394759,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.0046207977019669735,0.0024931935826583702,0.0,0.0,199.0758404596066,-0.02,80.022068,0.023103988509834868,1,0.0,0.02,1500.0,-0.006437845340174131,0.000676145944451213,0.0,0.0,198.71243093196517,-0.02,80.022068,0.032189226700870655,1,0.0,0.02,1500.0,-0.008764095661509725,-0.001650104376884381,0.0,0.0,198.24718086769806,-0.02,76.022068,0.04382047830754862,1,0.0,0.02,1500.0,-0.007902479459915034,-0.0007884881752896886,0.0,0.0,198.41950410801698,-0.02,76.022068,0.03951239729957517,1,0.0
132550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,361.5034421913393,480.0543844672283,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694815,96.014716,105.014716,4.368280988366536,0.0,0,0,0,1,1557.4643299578322,5617.464329957832,-0.36294184246063455,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.003271788393101659,0.000517726382179908,0.0,0.0,199.34564232137967,-0.02,80.022074,0.016358941965508297,1,0.0,0.02,1500.0,-0.0015555026837628318,0.0022340120915187354,0.0,0.0,199.68889946324742,-0.02,80.022074,0.0077775134188141585,1,0.0,0.02,1500.0,-0.004387932580043065,-0.0005984178047614983,0.0,0.0,199.12241348399138,-0.02,76.022074,0.021939662900215328,1,0.0,0.02,1500.0,-0.005731787989981328,-0.0019422732146997614,0.0,0.0,198.85364240200374,-0.02,76.022074,0.02865893994990664,1,0.0
132560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,360.91970892658856,479.9156203665987,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.6948,96.01472,105.01472,4.369630313378431,0.0,0,0,0,1,1558.064329957832,5618.064329957831,-0.4850782793392347,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.00566749217771918,-0.004579914643507152,0.0,0.0,198.86650156445614,-0.02,80.02208,0.0283374608885959,1,0.0,0.02,1500.0,0.001043958091414207,0.002131535625626235,0.0,0.0,200.20879161828282,-0.02,80.02208,0.005219790457071035,1,0.0,0.02,1500.0,0.0010821407373505243,0.002169718271562552,0.0,0.0,200.21642814747008,-0.02,76.02208,0.005410703686752621,1,0.0,0.02,1500.0,-0.0013871032980100869,-0.000299525763798059,0.0,0.0,199.722579340398,-0.02,76.02208,0.006935516490050434,1,0.0
132570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,360.3359756618379,479.7768562659692,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694785,96.014724,105.014724,4.370982897625702,0.0,0,0,0,1,1558.664329957832,5618.664329957832,0.26276548698474184,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.005252173002128369,0.001024336852003428,0.0,0.0,201.0504346004257,-0.02,80.022086,0.026260865010641846,1,0.0,0.02,1500.0,0.004457431547795729,0.00022959539767078787,0.0,0.0,200.89148630955913,-0.02,80.022086,0.022287157738978648,1,0.0,0.02,1500.0,0.004986302724196207,0.0007584665740712657,0.0,0.0,200.99726054483926,-0.02,76.022086,0.024931513620981036,1,0.0,0.02,1500.0,0.0062784412127286715,0.00205060506260373,0.0,0.0,201.25568824254572,-0.02,76.022086,0.03139220606364336,1,0.0
132580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,359.7522423970872,479.63809216533963,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69477,96.014728,105.014728,4.372338707293813,0.0,0,0,0,1,1559.264329957832,5619.264329957832,0.7541862431466655,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.00177027497339326,0.0005123065769825966,0.0,0.0,199.64594500532135,-0.02,80.022092,0.0088513748669663,1,0.0,0.02,1500.0,-0.0049891597413171205,-0.0027065781909412644,0.0,0.0,199.0021680517366,-0.02,80.022092,0.0249457987065856,1,0.0,0.02,1500.0,0.00038971426263246026,0.002672295813008317,0.0,0.0,200.07794285252652,-0.02,76.022092,0.0019485713131623013,1,0.0,0.02,1500.0,0.0008042753000826919,0.0030868568504585484,0.0,0.0,200.16085506001656,-0.02,76.022092,0.004021376500413459,1,0.0
132590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,359.16850913233645,479.4993280647101,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694755,96.014732,105.014732,4.373697708487592,0.0,0,0,0,1,1559.8643299578316,5619.864329957832,0.1997097651856454,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.002162638886455535,8.34901824239199e-05,0.0,0.0,200.4325277772911,-0.02,80.022098,0.010813194432277675,1,0.0,0.02,1500.0,0.0028904040086511163,0.0008112553046195013,0.0,0.0,200.5780808017302,-0.02,80.022098,0.014452020043255583,1,0.0,0.02,1500.0,0.0020150001709347805,-6.414853309683424e-05,0.0,0.0,200.40300003418693,-0.02,76.022098,0.010075000854673902,1,0.0,0.02,1500.0,0.002335172974427994,0.00025602427039637905,0.0,0.0,200.4670345948856,-0.02,76.022098,0.011675864872139969,1,0.0
132600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,358.5847758675858,479.3605639640805,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69474,96.014736,105.014736,4.375059867232081,0.0,0,0,0,1,1560.4643299578315,5620.464329957831,-0.18449819143707327,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.007721201135066372,0.002936440664566912,0.0,0.0,201.5442402270133,-0.02,80.022104,0.03860600567533186,1,0.0,0.02,1500.0,0.005225921827752829,0.00044116135725336933,0.0,0.0,201.04518436555057,-0.02,80.022104,0.026129609138764144,1,0.0,0.02,1500.0,0.00471722814091885,-6.75323295806096e-05,0.0,0.0,200.94344562818378,-0.02,76.022104,0.02358614070459425,1,0.0,0.02,1500.0,0.0065151473815342744,0.0017303869110348146,0.0,0.0,201.30302947630688,-0.02,76.022104,0.03257573690767137,1,0.0
132610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,358.00104260283507,479.22179986345094,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694725,96.01474,105.01474,4.3764251494733815,0.0,0,0,0,1,1561.0643299578314,5621.064329957831,0.22871841640332097,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.0025311565420196008,0.0011761278362116207,0.0,0.0,200.50623130840393,-0.02,80.02211,0.012655782710098004,1,0.0,0.02,1500.0,0.001551047060188057,0.0001960183543800773,0.0,0.0,200.3102094120376,-0.02,80.02211,0.007755235300940286,1,0.0,0.02,1500.0,0.0043859624493920646,0.0030309337435840845,0.0,0.0,200.8771924898784,-0.02,76.02211,0.021929812246960324,1,0.0,0.02,1500.0,0.005130687360425095,0.003775658654617115,0.0,0.0,201.02613747208503,-0.02,76.02211,0.025653436802125475,1,0.0
132620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,357.41730933808435,479.0830357628214,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69471,96.014744,105.014744,4.377793521079509,0.0,0,0,0,1,1561.6643299578311,5621.664329957831,-0.32233428760093447,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.0033785442758866974,-0.001735993875693446,0.0,0.0,199.32429114482267,-0.02,80.022116,0.016892721379433488,1,0.0,0.02,1500.0,-0.004723463813010449,-0.0030809134128171973,0.0,0.0,199.0553072373979,-0.02,80.022116,0.023617319065052243,1,0.0,0.02,1500.0,-0.001602652084734156,3.989831545909523e-05,0.0,0.0,199.67946958305316,-0.02,76.022116,0.00801326042367078,1,0.0,0.02,1500.0,-0.004885443773171117,-0.0032428933729778653,0.0,0.0,199.02291124536578,-0.02,76.022116,0.024427218865855586,1,0.0
132630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,356.8335760733337,478.9442716621918,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694695,96.014748,105.014748,4.379164947841245,0.0,0,0,0,1,1562.2643299578308,5622.26432995783,0.5122883131144267,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.0038101805140326375,0.0015873733789910007,0.0,0.0,200.76203610280655,-0.02,80.022122,0.01905090257016319,1,0.0,0.02,1500.0,0.002324562202657529,0.00010175506761589204,0.0,0.0,200.46491244053152,-0.02,80.022122,0.011622811013287644,1,0.0,0.02,1500.0,0.0004543657629365173,-0.0017684413721051197,0.0,0.0,200.0908731525873,-0.02,76.022122,0.0022718288146825866,1,0.0,0.02,1500.0,0.0020881271070674634,-0.00013468002797417357,0.0,0.0,200.41762542141348,-0.02,76.022122,0.010440635535337316,1,0.0
132640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,356.24984280858297,478.80550756156225,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69468,96.014752,105.014752,4.380539395472991,0.0,0,0,0,1,1562.864329957831,5622.864329957831,0.4944809831213702,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.0033044746653679126,-0.0023634362395489267,0.0,0.0,199.33910506692644,-0.02,80.022128,0.016522373326839562,1,0.0,0.02,1500.0,0.0014076074592565928,0.0023486458850755787,0.0,0.0,200.28152149185132,-0.02,80.022128,0.007038037296282964,1,0.0,0.02,1500.0,-0.0029339559066258345,-0.0019929174808068486,0.0,0.0,199.41320881867483,-0.02,76.022128,0.014669779533129174,1,0.0,0.02,1500.0,-0.002239866461696567,-0.001298828035877581,0.0,0.0,199.55202670766067,-0.02,76.022128,0.011199332308482834,1,0.0
132650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,355.6661095438323,478.6667434609327,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694665,96.014756,105.014756,4.381916829613629,0.0,0,0,0,1,1563.4643299578308,5623.464329957831,-0.3775098984014755,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.005960056223081895,0.0005401982002892756,0.0,0.0,198.8079887553836,-0.02,80.022134,0.029800281115409475,1,0.0,0.02,1500.0,-0.0060000563952511635,0.0005001980281200063,0.0,0.0,198.79998872094978,-0.02,80.022134,0.030000281976255816,1,0.0,0.02,1500.0,-0.0013542199590168124,0.005146034464354358,0.0,0.0,199.72915600819664,-0.02,76.022134,0.006771099795084062,1,0.0,0.02,1500.0,-0.006711153035611169,-0.0002108986122399981,0.0,0.0,198.65776939287775,-0.02,76.022134,0.03355576517805584,1,0.0
132660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,355.0823762790816,478.52797936030316,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69465,96.01476,105.01476,4.383297215827375,0.0,0,0,0,1,1564.0643299578305,5624.0643299578305,0.005774261872018331,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.004405127304415209,-0.0024574476349953143,0.0,0.0,199.11897453911695,-0.02,80.02214,0.022025636522076047,1,0.0,0.02,1500.0,-0.001979169417422429,-3.148974800253373e-05,0.0,0.0,199.60416611651553,-0.02,80.02214,0.009895847087112145,1,0.0,0.02,1500.0,0.0016199127991075861,0.003567592468527481,0.0,0.0,200.32398255982153,-0.02,76.02214,0.00809956399553793,1,0.0,0.02,1500.0,0.0006322071630570313,0.0025798868324769264,0.0,0.0,200.12644143261141,-0.02,76.02214,0.0031610358152851566,1,0.0
132670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,354.49864301433087,478.38921525967356,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694635,96.014764,105.014764,4.3846805196046486,0.0,0,0,0,1,1564.6643299578302,5624.66432995783,-0.2545346185767008,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.007877565950413098,-0.0016152274416093991,0.0,0.0,198.42448680991737,-0.02,80.022146,0.03938782975206549,1,0.0,0.02,1500.0,-0.007818423871497927,-0.0015560853626942284,0.0,0.0,198.4363152257004,-0.02,80.022146,0.03909211935748964,1,0.0,0.02,1500.0,-0.005208416397962761,0.0010539221108409383,0.0,0.0,198.95831672040745,-0.02,76.022146,0.026042081989813805,1,0.0,0.02,1500.0,-0.00381541082600438,0.00244692768279932,0.0,0.0,199.23691783479913,-0.02,76.022146,0.0190770541300219,1,0.0
132680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,353.9149097495802,478.250451159044,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69462,96.014768,105.014768,4.386066706362926,0.0,0,0,0,1,1565.2643299578303,5625.26432995783,0.6353268350417226,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.004842021484086117,-0.0010470452730315632,0.0,0.0,200.96840429681723,-0.02,80.022152,0.024210107420430584,1,0.0,0.02,1500.0,0.006305191896380691,0.00041612513926301035,0.0,0.0,201.26103837927616,-0.02,80.022152,0.031525959481903454,1,0.0,0.02,1500.0,0.005597146100551627,-0.00029192065656605384,0.0,0.0,201.11942922011033,-0.02,76.022152,0.027985730502758134,1,0.0,0.02,1500.0,0.006518486743818787,0.0006294199867011072,0.0,0.0,201.30369734876376,-0.02,76.022152,0.032592433719093934,1,0.0
132690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,353.3311764848295,478.1116870584145,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694605,96.014772,105.014772,4.387455741447609,0.0,0,0,0,1,1565.8643299578303,5625.864329957831,-0.2894299824669319,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.0002074047240489909,0.0026174951153105698,0.0,0.0,200.0414809448098,-0.02,80.022158,0.0010370236202449546,1,0.0,0.02,1500.0,0.00019575075927667903,0.002605841150538258,0.0,0.0,200.03915015185532,-0.02,80.022158,0.0009787537963833952,1,0.0,0.02,1500.0,-0.004856141841398492,-0.002446051450136913,0.0,0.0,199.0287716317203,-0.02,76.022158,0.024280709206992462,1,0.0,0.02,1500.0,-0.0006232004729315392,0.0017868899183300397,0.0,0.0,199.8753599054137,-0.02,76.022158,0.003116002364657696,1,0.0
132700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,352.74744322007876,477.97292295778493,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69459,96.014776,105.014776,4.388847590132895,0.0,0,0,0,1,1566.46432995783,5626.46432995783,-0.018336736201829185,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.00826004886134881,0.001648927574466939,0.0,0.0,198.34799022773024,-0.02,80.022164,0.041300244306744054,1,0.0,0.02,1500.0,-0.01120310492076198,-0.0012941284849462308,0.0,0.0,197.75937901584763,-0.02,80.022164,0.0560155246038099,1,0.0,0.02,1500.0,-0.010521133985843034,-0.0006121575500272848,0.0,0.0,197.89577320283138,-0.02,76.022164,0.05260566992921517,1,0.0,0.02,1500.0,-0.00926535657160069,0.0006436198642150601,0.0,0.0,198.14692868567988,-0.02,76.022164,0.04632678285800344,1,0.0
132710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,352.1637099553281,477.83415885715533,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.6945749999999999,96.01478,105.01478,4.390242217622639,0.0,0,0,0,1,1567.0643299578298,5627.06432995783,0.8724297164899539,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.004535853514447456,0.0022667561017981255,0.0,0.0,200.90717070288952,-0.02,80.02217,0.02267926757223728,1,0.0,0.02,1500.0,0.0034122309056617032,0.0011431334930123726,0.0,0.0,200.68244618113232,-0.02,80.02217,0.017061154528308517,1,0.0,0.02,1500.0,0.0032166182233367997,0.0009475208106874692,0.0,0.0,200.64332364466736,-0.02,76.02217,0.016083091116683997,1,0.0,0.02,1500.0,0.004112292354807453,0.0018431949421581228,0.0,0.0,200.82245847096146,-0.02,76.02217,0.020561461774037268,1,0.0
132720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,351.5799766905774,477.6953947565258,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69456,96.014784,105.014784,4.391639589051224,0.0,0,0,0,1,1567.6643299578295,5627.66432995783,-0.6918256034427204,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.012678726021129908,0.0038393131149390817,0.0,0.0,202.53574520422598,-0.02,80.022176,0.06339363010564954,1,0.0,0.02,1500.0,0.01024208326118373,0.0014026703549929022,0.0,0.0,202.04841665223677,-0.02,80.022176,0.051210416305918646,1,0.0,0.02,1500.0,0.00943426601500701,0.0005948531088161832,0.0,0.0,201.8868532030014,-0.02,76.022176,0.047171330075035045,1,0.0,0.02,1500.0,0.008389130180750147,-0.0004502827254406795,0.0,0.0,201.67782603615004,-0.02,76.022176,0.041945650903750735,1,0.0
132730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,350.99624342582666,477.55663065589624,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694545,96.014788,105.014788,4.39303966948444,0.0,0,0,0,1,1568.2643299578294,5628.264329957829,0.1883060752717966,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.007393413320090251,-0.002419293422792381,0.0,0.0,198.52131733598196,-0.02,80.022182,0.03696706660045125,1,0.0,0.02,1500.0,-0.00867240465611307,-0.0036982847588152,0.0,0.0,198.2655190687774,-0.02,80.022182,0.04336202328056535,1,0.0,0.02,1500.0,-0.005075023117956724,-0.00010090322065885349,0.0,0.0,198.98499537640865,-0.02,76.022182,0.02537511558978362,1,0.0,0.02,1500.0,-0.004791723605499866,0.0001823962917980049,0.0,0.0,199.04165527890004,-0.02,76.022182,0.02395861802749933,1,0.0
132740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,350.412510161076,477.41786655526664,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69453,96.014792,105.014792,4.394442423920348,0.0,0,0,0,1,1568.864329957829,5628.864329957829,0.33370259259472385,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,0.002216210659830422,-0.0014536598544614122,0.0,0.0,200.4432421319661,-0.02,80.022188,0.011081053299152111,1,0.0,0.02,1500.0,0.0003498996750518177,-0.0033199708392400167,0.0,0.0,200.06997993501034,-0.02,80.022188,0.0017494983752590885,1,0.0,0.02,1500.0,0.005226769061228827,0.0015568985469369928,0.0,0.0,201.04535381224576,-0.02,76.022188,0.026133845306144134,1,0.0,0.02,1500.0,0.005314226697632121,0.001644356183340287,0.0,0.0,201.0628453395264,-0.02,76.022188,0.026571133488160606,1,0.0
132750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,349.8287768963253,477.2791024546371,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694515,96.014796,105.014796,4.395847817290161,0.0,0,0,0,1,1569.4643299578292,5629.464329957829,-1.4198857854671245,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.010159021382690139,-0.002057134492768497,0.0,0.0,197.96819572346197,-0.02,80.022194,0.0507951069134507,1,0.0,0.02,1500.0,-0.008640755886154558,-0.000538868996232915,0.0,0.0,198.2718488227691,-0.02,80.022194,0.04320377943077279,1,0.0,0.02,1500.0,-0.008773590171475281,-0.0006717032815536397,0.0,0.0,198.24528196570495,-0.02,76.022194,0.04386795085737641,1,0.0,0.02,1500.0,-0.00876594993158196,-0.0006640630416603179,0.0,0.0,198.24681001368361,-0.02,76.022194,0.0438297496579098,1,0.0
132760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,349.2450436315746,477.14033835400755,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.6945,96.0148,105.0148,4.3972558144591165,0.0,0,0,0,1,1570.064329957829,5630.064329957829,-1.0687186842345509,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.00373214763199161,-0.0016775544205279325,0.0,0.0,199.25357047360168,-0.02,80.0222,0.01866073815995805,1,0.0,0.02,1500.0,-0.0010489125206218158,0.001005680690841862,0.0,0.0,199.79021749587565,-0.02,80.0222,0.005244562603109079,1,0.0,0.02,1500.0,-0.004788443802009812,-0.002733850590546134,0.0,0.0,199.04231123959804,-0.02,76.0222,0.02394221901004906,1,0.0,0.02,1500.0,-0.0009760238119347353,0.0010785693995289424,0.0,0.0,199.80479523761306,-0.02,76.0222,0.004880119059673676,1,0.0
132770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,348.6613103668239,477.001574253378,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.694485,96.014804,105.014804,4.3986663802273585,0.0,0,0,0,1,1570.6643299578288,5630.664329957829,0.13968181121816836,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.0005670139001388312,-0.00026815105144522905,0.0,0.0,199.88659721997223,-0.02,80.022206,0.0028350695006941562,1,0.0,0.02,1500.0,-0.0038761645735202353,-0.003577301724826633,0.0,0.0,199.22476708529595,-0.02,80.022206,0.019380822867601177,1,0.0,0.02,1500.0,0.00013045934549220996,0.00042932219418581217,0.0,0.0,200.02609186909845,-0.02,76.022206,0.0006522967274610499,1,0.0,0.02,1500.0,0.0019740636807823375,0.00227292652947594,0.0,0.0,200.39481273615647,-0.02,76.022206,0.009870318403911688,1,0.0
132780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,60.0,0.0,0.0,348.0775771020732,476.8628101527484,0.0,FBM,6,60.0,5388.0,0.35,-0.0,0.0,0.69447,96.014808,105.014808,4.400079479330818,0.0,0,0,0,1,1571.264329957829,5631.2643299578285,-0.2847366647418702,564.2300405847268,220.0,0.35,-0.0,0.0,0.0,0.0,BL1,0.02,1500.0,-0.0012442260893425518,-0.0007728594512377825,0.0,0.0,199.7511547821315,-0.02,80.022212,0.006221130446712759,1,0.0,0.02,1500.0,-0.001510701253049944,-0.001039334614945175,0.0,0.0,199.69785974939,-0.02,80.022212,0.0075535062652497195,1,0.0,0.02,1500.0,-0.0010665033025850112,-0.000595136664480242,0.0,0.0,199.786699339483,-0.02,76.022212,0.0053325165129250555,1,0.0,0.02,1500.0,-0.0001620781599652056,0.0003092884781395636,0.0,0.0,199.96758436800695,-0.02,76.022212,0.0008103907998260279,1,0.0
